bank,kind,skill,inst,e_src,demo_parse,seq_parse,provenance_episode,provenance_steps,transition,n_transitions,single_errand
R,individual,navigate_to_target_individual,347,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,348,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,349,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,350,agent_1_llm,0,0,0,0,0,0,0
R,individual,navigate_to_target_individual,351,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,352,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,353,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,354,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,355,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,356,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,357,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,358,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,359,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,360,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,361,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,362,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,363,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,364,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,365,agent_0_llm,0,0,0,0,0,0,0
R,individual,navigate_to_target_individual,366,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,367,agent_0_llm,0,0,0,0,0,0,0
R,individual,navigate_to_target_individual,368,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,369,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,370,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,371,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,372,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,373,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,374,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,375,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,376,agent_0_llm,0,0,0,0,0,0,0
R,individual,navigate_to_target_individual,377,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,378,agent_0_llm,0,0,0,0,0,0,0
R,individual,navigate_to_target_individual,379,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,380,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,381,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,382,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,383,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,384,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,385,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,386,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,387,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,388,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,389,agent_0_llm,0,0,0,0,0,0,0
R,individual,navigate_to_target_individual,390,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,391,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,392,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,393,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,394,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,395,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,396,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,397,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,398,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,399,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,400,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,401,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,402,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,403,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,404,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,405,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,406,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,407,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,408,agent_0_llm,0,0,0,0,0,0,0
R,individual,navigate_to_target_individual,409,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,410,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,411,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,412,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,413,agent_0_llm,0,0,0,0,0,0,0
R,individual,navigate_to_target_individual,414,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,415,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,416,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,417,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,418,agent_0_llm,0,0,0,0,0,0,0
R,individual,navigate_to_target_individual,419,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,420,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,421,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,422,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,423,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,424,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,425,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,426,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,427,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,428,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,429,agent_0_llm,0,0,0,0,0,0,0
R,individual,navigate_to_target_individual,430,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,431,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,432,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,433,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,434,agent_0_llm,0,0,0,0,0,0,0
R,individual,navigate_to_target_individual,435,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,436,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,437,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,438,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,439,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,440,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,441,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,442,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,443,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,444,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,445,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,446,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,447,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,448,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,449,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,450,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,451,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,452,agent_0_llm,0,0,0,0,0,0,0
R,individual,navigate_to_target_individual,453,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,454,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,455,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,456,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,457,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,458,agent_0_llm,0,0,0,0,0,0,0
R,individual,navigate_to_target_individual,459,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,460,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,461,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,462,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,463,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,464,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,465,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,466,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,467,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,468,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,469,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,470,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,471,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,472,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,473,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,474,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,475,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,476,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,477,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,478,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,479,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,480,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,481,agent_0_llm,0,0,0,0,0,0,0
R,individual,navigate_to_target_individual,482,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,483,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,484,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,485,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,486,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,487,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,488,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,489,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,490,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,491,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,492,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,493,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,494,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,495,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,496,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,497,agent_0_llm,0,0,0,0,0,0,0
R,individual,navigate_to_target_individual,498,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,499,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,500,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,501,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,502,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,503,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,504,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,505,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,506,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,507,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,508,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,509,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,510,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,511,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,512,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,513,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,514,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,515,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,516,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,517,agent_1_llm,0,0,0,0,0,0,0
R,individual,navigate_to_target_individual,518,agent_0_llm,0,0,0,0,0,0,0
R,individual,navigate_to_target_individual,519,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,520,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,521,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,522,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,523,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,524,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,525,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,526,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,527,agent_1_llm,0,0,0,0,0,0,0
R,individual,navigate_to_target_individual,528,agent_0_llm,0,0,0,0,0,0,0
R,individual,navigate_to_target_individual,529,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,530,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,531,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,532,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,533,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,534,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,535,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,536,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,537,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,538,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,539,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,540,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,541,agent_0_llm,0,0,0,0,0,0,0
R,individual,navigate_to_target_individual,542,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,543,agent_0_llm,0,0,0,0,0,0,0
R,individual,navigate_to_target_individual,544,agent_1_llm,0,0,0,0,0,0,0
R,individual,navigate_to_target_individual,545,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,546,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,547,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,548,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,549,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,550,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,551,agent_0_llm,0,0,0,0,0,0,0
R,individual,navigate_to_target_individual,552,agent_0_llm,0,0,0,0,0,0,0
R,individual,navigate_to_target_individual,553,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,554,agent_0_llm,0,0,0,0,0,0,0
R,individual,navigate_to_target_individual,555,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,556,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,557,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,558,agent_0_llm,0,0,0,0,0,0,0
R,individual,navigate_to_target_individual,559,agent_1_llm,0,0,0,0,0,0,0
R,individual,navigate_to_target_individual,560,agent_0_llm,0,0,0,0,0,0,0
R,individual,navigate_to_target_individual,561,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,562,agent_0_llm,0,0,0,0,0,0,0
R,individual,navigate_to_target_individual,563,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,564,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,565,agent_0_llm,0,0,0,0,0,0,0
R,individual,navigate_to_target_individual,566,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,567,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,568,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,569,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,570,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,571,agent_0_llm,0,0,0,0,0,0,0
R,individual,navigate_to_target_individual,572,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,573,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,574,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,575,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,576,agent_0_llm,0,0,0,0,0,0,0
R,individual,navigate_to_target_individual,577,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,578,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,579,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,580,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,581,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,582,agent_0_llm,0,0,0,0,0,0,0
R,individual,navigate_to_target_individual,583,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,584,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,585,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,586,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,587,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,588,agent_0_llm,0,0,0,0,0,0,0
R,individual,navigate_to_target_individual,589,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,590,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,591,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,592,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,593,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,594,agent_0_llm,0,0,0,0,0,0,0
R,individual,navigate_to_target_individual,595,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,596,agent_1_llm,0,0,0,0,0,0,0
R,individual,navigate_to_target_individual,597,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,598,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,599,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,600,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,601,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,602,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,603,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,604,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,605,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,606,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_individual,607,agent_1_llm,0,1,0,0,0,0,0
