index,subgoal_position,predicted_subgoal,predicted_primitive_kind,matched_skill_name,injected_instance_ids,injected_unit_kinds,retrieval_hit,channel
270,1,start_toaster_operation,,fetch_bread_from_cabinet,[],[],,instance
270,2,arrange_bowl_on_kitchen_island_area,,place_plate_on_kitchen_island,[],[],,instance
276,0,observe_table_for_apple,,place_apple_on_table,"[""2839:2"",""5841:2""]","[""multi_object_sequence"",""relocate""]",,instance
276,1,observe_table_for_banana,,check_table_fruits,"[""2444:0""]","[""fetch"",""state_change""]",,instance
276,2,check_if_apple_is_missing,state_change,fetch_apple_from_cabinet,"[""5944:1""]","[""fetch"",""open_container_then_retrieve"",""relocate""]",False,instance
276,3,check_if_banana_is_missing,state_change,fetch_banana,"[""1923:2"",""2411:2""]","[""multi_object_sequence"",""relocate""]",False,instance
276,4,fetch_missing_apple_from_cabinet,fetch,fetch_apple_from_cabinet,[],[],False,instance
276,5,fetch_missing_banana_from_cabinet,fetch,fetch_banana,[],[],False,instance
276,6,place_apple_on_table,relocate,place_apple_on_table,[],[],False,instance
276,7,place_banana_on_table,relocate,place_fruit_on_table,[],[],False,instance
279,0,pick_meat_0,fetch,cut_with_knife,[],[],False,instance
279,1,place_meat_on_plate_0,relocate,place_on_plate,[],[],False,instance
279,2,pick_apple_0,fetch,fetch_apple,[],[],False,instance
279,3,place_apple_on_plate_0,relocate,place_apple_on_table,[],[],False,instance
282,0,inspect_cabinet_1,state_change,inspect_cabinet,[],[],False,instance
282,1,move_to_kitchen_island_area,,navigate_to_kitchen_island,[],[],,instance
282,2,pick_apple_0,fetch,fetch_apple,[],[],False,instance
282,3,move_to_kitchen_work_area,,move_to_cabinet,[],[],,instance
282,4,place_apple_0_in_bowl_2,relocate,place_bowl,[],[],False,instance
291,0,check_bread_presence,state_change,fetch_bread,"[""3266:1"",""5679:1""]","[""fetch"",""open_container_then_retrieve""]",False,instance
291,1,check_cabinet_for_bread,state_change,fetch_bread_from_cabinet,[],[],False,instance
291,2,pick_bread_from_cabinet,fetch,fetch_bread_from_cabinet,[],[],False,instance
291,3,place_bread_on_plate,relocate,place_bread_on_bowl,"[""2519:2"",""5838:2""]","[""relocate""]",True,instance
294,0,find_apple_0,fetch,fetch_apple,"[""5841:1"",""2839:1""]","[""fetch"",""open_container_then_retrieve"",""relocate""]",True,instance
294,1,find_tomato_1,fetch,fetch_tomato,[],[],False,instance
294,2,compare_fruits,,inspect_fruits,"[""1207:0"",""4641:0""]","[""fetch"",""state_change""]",,instance
294,3,decide_missing_fruit,,fetch_missing_fruit,"[""1207:1"",""2444:1""]","[""fetch"",""open_container_then_retrieve"",""relocate""]",,instance
294,4,go_to_missing_fruit_location,,check_fruit_location,[],[],,instance
294,5,pick_missing_fruit,fetch,fetch_missing_fruit,[],[],False,instance
294,6,bring_fruit_to_table,relocate,place_fruit_on_table,[],[],False,instance
301,0,find_apple_0,fetch,fetch_apple,[],[],False,instance
301,1,take_apple_0_from_cabinet,fetch,fetch_apple_from_cabinet,[],[],False,instance
301,2,place_apple_0_on_plate_0,relocate,place_apple_on_table,[],[],False,instance
304,0,assess_oven_area,,inspect_oven,"[""1959:1"",""1979:1""]","[""state_change""]",,instance
314,0,find_apple_0,fetch,fetch_apple,[],[],False,instance
314,1,take_apple_0_from_cabinet,fetch,fetch_apple_from_cabinet,[],[],False,instance
314,2,place_apple_0_on_plate_0,relocate,place_apple_on_table,[],[],False,instance
318,0,find_pumpkin_0,fetch,fetch_banana,[],[],False,instance
318,1,find_spoon_1,fetch,place_spoon,[],[],False,instance
318,2,open_cabinet_1,state_change,open_cabinet,"[""2020:2"",""2223:2""]","[""multi_object_sequence"",""relocate"",""state_change""]",True,instance
318,3,place_pumpkin_0_in_cabinet_1,relocate,place_objects_in_cabinet,"[""1944:3"",""3497:3""]","[""multi_object_sequence"",""relocate""]",True,instance
318,4,place_spoon_1_in_cabinet_1,relocate,place_spoon,[],[],False,instance
318,5,close_cabinet_1,state_change,open_cabinet,"[""285:2"",""3038:2""]","[""multi_object_sequence"",""relocate"",""state_change""]",True,instance
323,0,move_to_kitchen_island_area,,navigate_to_kitchen_island,[],[],,instance
323,1,pick_knife,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,instance
323,2,move_to_wooden_cutting_board,,move_to_cabinet,[],[],,instance
323,3,cut_apple_with_knife,state_change,cut_with_knife,[],[],False,instance
324,0,pick_bread_0_from_kitchen_island_area,fetch,fetch_bread_from_cabinet,[],[],False,instance
324,1,insert_bread_into_toaster_1,,place_bread_on_bowl,[],[],,instance
324,2,activate_toaster_1,state_change,activate_device,"[""183:2"",""2138:2""]","[""multi_object_sequence"",""state_change""]",True,instance
324,3,pick_bowl_0_from_kitchen_work_area,fetch,place_bowl,[],[],False,instance
324,4,place_bowl_0_on_kitchen_island_area,relocate,place_plate_on_kitchen_island,[],[],False,instance
329,0,move_to_kitchen_island_area,,navigate_to_kitchen_island,[],[],,instance
329,1,pick_apple_0,fetch,fetch_apple,[],[],False,instance
329,2,move_to_cabinet_1,,move_to_cabinet,"[""6947:1"",""2273:1""]",[],,instance
329,3,place_apple_0_in_cabinet_1,relocate,fetch_apple_from_cabinet,[],[],False,instance
329,4,move_to_kitchen_island_area,,navigate_to_kitchen_island,[],[],,instance
329,5,pick_knife_1,fetch,cut_with_knife,[],[],False,instance
329,6,move_to_cabinet_1,,move_to_cabinet,"[""372:1"",""6702:1""]",[],,instance
329,7,place_knife_1_in_cabinet_1,relocate,place_objects_in_cabinet,"[""6336:3"",""6341:3""]","[""multi_object_sequence"",""relocate""]",True,instance
334,0,arrange_plate_on_kitchen_work_area,,place_plate_on_kitchen_island,"[""1484:1"",""2240:0""]","[""fetch"",""relocate"",""state_change""]",,instance
334,1,retrieve_bread_from_cabinet,fetch,fetch_bread_from_cabinet,"[""1484:2""]","[""fetch"",""open_container_then_retrieve""]",True,instance
334,2,place_bread_into_plate,relocate,place_bread_on_bowl,[],[],False,instance
335,0,move_to_apple_0,,move_to_pear,[],[],,instance
335,1,pick_apple_0,fetch,fetch_apple,[],[],False,instance
335,2,move_to_sink_1,,move_to_destination,"[""2751:1"",""2751:4""]","[""relocate""]",,instance
335,3,clean_apple_0,state_change,fetch_apple,[],[],False,instance
335,4,move_to_bowl_0,,place_bowl,[],[],,instance
335,5,place_apple_0_in_bowl_0,relocate,place_bowl,[],[],False,instance
337,0,pick_meat_0,fetch,cut_with_knife,[],[],False,instance
337,1,place_meat_in_bowl_0,relocate,place_bowl,[],[],False,instance
337,2,pick_green_peas_1,fetch,fetch_tomato,[],[],False,instance
337,3,place_green_peas_in_bowl_0,relocate,place_bowl,[],[],False,instance
340,0,move_to_bowl_0,,place_bowl,"[""4764:1"",""1488:2""]","[""fetch"",""multi_object_sequence"",""open_container_then_retrieve"",""relocate""]",,instance
340,1,pick_bowl_0,fetch,fetch_bowl,"[""4764:0"",""1488:0""]","[""fetch"",""state_change""]",True,instance
340,2,move_to_kitchen_island_area,,navigate_to_kitchen_island,"[""1484:0""]","[""fetch"",""state_change""]",,instance
340,3,place_bowl_0,relocate,place_bowl,"[""2686:2""]","[""fetch"",""multi_object_sequence"",""open_container_then_retrieve"",""relocate""]",True,instance
340,4,move_to_cabinet,,move_to_cabinet,[],[],,instance
340,5,open_cabinet,state_change,open_cabinet,[],[],False,instance
340,6,move_to_apple_1,,move_to_pear,[],[],,instance
340,7,pick_apple_1,fetch,fetch_apple,[],[],False,instance
340,8,move_to_bowl_0,,place_bowl,[],[],,instance
340,9,place_apple_1,relocate,place_pear,[],[],False,instance
349,0,pick_bread_from_kitchen_island_area,fetch,fetch_bread_from_cabinet,[],[],False,instance
349,1,place_bread_into_toaster,relocate,place_bread_on_bowl,[],[],False,instance
349,2,turn_on_toaster,state_change,navigate_to_oven,[],[],False,instance
349,3,pick_bowl_from_kitchen_island_area,fetch,place_bowl,[],[],False,instance
349,4,place_bowl_on_kitchen_work_area,relocate,place_bowl,[],[],False,instance
352,0,transport_pear_1_to_wooden_cutting_board_3,,fetch_pear_from_cabinet,[],[],,instance
352,1,transport_tomato_2_to_wooden_cutting_board_3,,fetch_tomato_from_cabinet,[],[],,instance
352,2,dice_pear_1_with_knife_0,,move_to_pear,[],[],,instance
352,3,dice_tomato_2_with_knife_0,,fetch_tomato_from_cabinet,[],[],,instance
370,0,find_banana_0,fetch,fetch_banana,[],[],False,instance
370,1,find_plate_2,fetch,place_plate,[],[],False,instance
370,2,place_banana_on_plate,relocate,place_on_plate,[],[],False,instance
393,0,get_knife_0,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,instance
393,1,get_peach_1,fetch,fetch_peach,[],[],False,instance
393,2,get_wooden_cutting_board_2,fetch,cut_with_knife,[],[],False,instance
393,3,slice_peach_on_wooden_cutting_board,state_change,place_peach_on_table,[],[],False,instance
395,0,pick_pumpkin_0,fetch,place_peach,[],[],False,instance
395,1,place_pumpkin_0_on_plate_0,relocate,place_on_plate,[],[],False,instance
395,2,pick_tomato_1,fetch,fetch_tomato,[],[],False,instance
395,3,place_tomato_1_on_plate_0,relocate,load_tomato_into_plate,[],[],False,instance
396,0,check_bread_presence,state_change,fetch_bread,[],[],False,instance
396,1,check_plate_presence,state_change,place_plate,[],[],False,instance
396,2,check_cabinet_for_bread,state_change,fetch_bread_from_cabinet,[],[],False,instance
396,3,place_bread_on_plate,relocate,place_bread_on_bowl,[],[],False,instance
397,0,pick_tomato_0,fetch,place_tomato,[],[],False,instance
397,1,pick_fork_1,fetch,place_spoon,[],[],False,instance
397,2,store_tomato_and_fork_in_cabinet,relocate,fetch_tomato_from_cabinet,[],[],False,instance
400,0,move_to_banana_0,,place_banana,[],[],,instance
400,1,pick_banana_0,fetch,fetch_banana,[],[],False,instance
400,2,move_to_plate_2,,place_on_plate,[],[],,instance
400,3,place_banana_0_in_plate_2,relocate,place_banana,[],[],False,instance
400,4,move_to_green_peas_1,,move_to_pear,[],[],,instance
400,5,pick_green_peas_1,fetch,fetch_tomato,[],[],False,instance
400,6,move_to_plate_2,,place_on_plate,[],[],,instance
400,7,place_green_peas_1_in_plate_2,relocate,load_tomato_into_plate,[],[],False,instance
401,0,pop_pear_1,,place_pear,[],[],,instance
401,1,slice_pear_1,state_change,place_pear,[],[],False,instance
401,2,slice_banana_2,state_change,place_banana,[],[],False,instance
405,0,find_apple_0,fetch,fetch_apple,[],[],False,instance
405,1,take_apple_from_cabinet,fetch,fetch_apple_from_cabinet,[],[],False,instance
405,2,place_apple_on_bowl_2,relocate,place_bread_on_bowl,"[""2519:2"",""5838:2""]","[""relocate""]",True,instance
427,0,check_table_for_peach,state_change,check_table_fruits,"[""2444:0""]","[""fetch"",""state_change""]",True,instance
427,1,check_table_for_tomato,state_change,check_table_fruits,[],[],False,instance
427,2,retrieve_missing_peach,fetch,fetch_peach_from_cabinet,"[""277:1"",""5935:1""]","[""fetch"",""open_container_then_retrieve"",""relocate""]",True,instance
427,3,retrieve_missing_tomato,fetch,fetch_tomato_from_cabinet,[],[],False,instance
427,4,check_cabinet_for_peach,state_change,fetch_peach_from_cabinet,"[""656:1""]","[""fetch"",""open_container_then_retrieve"",""relocate""]",False,instance
427,5,check_cabinet_for_tomato,state_change,fetch_tomato_from_cabinet,[],[],False,instance
436,0,move_pear_to_wooden_cutting_board,relocate,move_to_pear,[],[],False,instance
436,1,move_bread_to_wooden_cutting_board,relocate,fetch_bread_from_cabinet,[],[],False,instance
436,2,cut_pear_with_knife,state_change,cut_with_knife,[],[],False,instance
436,3,cut_bread_with_knife,state_change,cut_with_knife,[],[],False,instance
440,0,pick_peach_0,fetch,place_peach,[],[],False,instance
440,1,pick_spoon_1,fetch,place_spoon,[],[],False,instance
440,2,move_to_cabinet_1,,move_to_cabinet,"[""5369:1"",""1051:1""]",[],,instance
440,3,store_peach_0,relocate,place_peach,[],[],False,instance
440,4,store_spoon_1,relocate,place_spoon,[],[],False,instance
441,0,inspect_oven_vicinity,state_change,inspect_oven,"[""1959:1"",""1979:1""]","[""state_change""]",True,instance
458,0,get_peach_1,fetch,fetch_peach,[],[],False,instance
458,1,get_wooden_cutting_board_2,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,instance
458,2,place_peach_on_wooden_cutting_board,relocate,place_peach_on_table,[],[],False,instance
458,3,get_knife_0,fetch,cut_with_knife,[],[],False,instance
458,4,cut_peach_with_knife,state_change,cut_with_knife,[],[],False,instance
465,0,check_banana_presence,state_change,load_banana,[],[],False,instance
465,1,check_cabinet_for_banana,state_change,fetch_fruit_from_cabinet,[],[],False,instance
465,2,pick_banana_from_cabinet,fetch,fetch_fruit_from_cabinet,[],[],False,instance
465,3,place_banana_on_plate,relocate,place_on_plate,"[""5169:2""]","[""relocate""]",True,instance
467,0,fetch_apple_0_from_kitchen_work_area,fetch,fetch_apple_from_cabinet,[],[],False,instance
467,1,freshen_apple_0_in_sink_1,,fetch_apple_from_cabinet,[],[],,instance
467,2,fetch_bowl_0_from_table,fetch,fetch_bowl,[],[],False,instance
467,3,drop_apple_0_in_bowl_0,,place_apple_on_table,[],[],,instance
472,0,find_pear_0,fetch,fetch_pear,[],[],False,instance
472,1,find_tomato_1,fetch,fetch_tomato,[],[],False,instance
472,2,pick_pear_0,fetch,place_pear,[],[],False,instance
472,3,pick_tomato_1,fetch,fetch_tomato,[],[],False,instance
472,4,move_to_bowl_2,,place_bowl,"[""167:1"",""3609:1""]","[""multi_object_sequence"",""relocate""]",,instance
472,5,place_pear_0_in_bowl_2,relocate,place_pear_on_table,[],[],False,instance
472,6,place_tomato_1_in_bowl_2,relocate,load_tomato_into_plate,[],[],False,instance
475,0,move_to_bread_0,,place_bread,[],[],,instance
475,1,move_to_scissors_1,,cut_with_knife,[],[],,instance
475,2,pick_bread_0,fetch,place_bread,[],[],False,instance
475,3,pick_scissors_1,fetch,cut_with_knife,[],[],False,instance
475,4,move_to_cabinet_1,,move_to_cabinet,"[""1810:1"",""221:1""]",[],,instance
475,5,place_bread_0_in_cabinet_1,relocate,fetch_bread_from_cabinet,[],[],False,instance
475,6,place_scissors_1_in_cabinet_1,relocate,place_objects_in_cabinet,"[""1640:3"",""2681:3""]","[""multi_object_sequence"",""relocate""]",True,instance
477,0,move_cooling_fan_to_kitchen_island_area,relocate,place_plate_on_kitchen_island,[],[],False,instance
477,1,position_cooling_fan_correctly,,place_on_surface,[],[],,instance
482,0,find_apple_0,fetch,fetch_apple,[],[],False,instance
482,1,find_plate_0,fetch,place_plate,[],[],False,instance
482,2,place_apple_on_plate,relocate,place_apple_on_table,[],[],False,instance
498,0,move_to_kitchen_island_area,,navigate_to_kitchen_island,[],[],,instance
498,1,pick_knife,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,instance
498,2,move_to_wooden_cutting_board,,move_to_cabinet,[],[],,instance
498,3,cut_apple_with_knife,state_change,cut_with_knife,[],[],False,instance
502,0,pick_tomato_0,fetch,place_tomato,[],[],False,instance
502,1,pick_scissors_0,fetch,cut_with_knife,[],[],False,instance
502,2,place_tomato_0_in_cabinet_1,relocate,fetch_tomato_from_cabinet,[],[],False,instance
502,3,place_scissors_0_in_cabinet_1,relocate,place_objects_in_cabinet,"[""1944:3"",""3497:3""]","[""multi_object_sequence"",""relocate""]",True,instance
503,0,move_to_bread_0,,place_bread,[],[],,instance
503,1,move_to_pizza_0,,move_to,[],[],,instance
503,2,pick_bread_0,fetch,place_bread,[],[],False,instance
503,3,pick_pizza_0,fetch,place_tomato,[],[],False,instance
503,4,move_to_bowl_0,,place_bowl,"[""2845:1"",""6867:1""]","[""multi_object_sequence"",""relocate""]",,instance
503,5,place_bread_0_in_bowl_0,relocate,place_bread_on_bowl,[],[],False,instance
503,6,place_pizza_0_in_bowl_0,relocate,place_bowl,"[""6358:1"",""363:1""]","[""multi_object_sequence"",""relocate""]",True,instance
512,0,find_pumpkin_0,fetch,fetch_banana,[],[],False,instance
512,1,find_fork_1,fetch,fetch_banana,[],[],False,instance
512,2,pick_pumpkin_0,fetch,place_peach,[],[],False,instance
512,3,pick_fork_1,fetch,place_spoon,[],[],False,instance
512,4,move_to_cabinet_1,,move_to_cabinet,"[""1606:1"",""3232:1""]",[],,instance
512,5,place_pumpkin_0_in_cabinet_1,relocate,place_objects_in_cabinet,"[""1944:3"",""3497:3""]","[""multi_object_sequence"",""relocate""]",True,instance
512,6,place_fork_1_in_cabinet_1,relocate,place_objects_in_cabinet,"[""6336:3"",""3339:3""]","[""multi_object_sequence"",""relocate""]",True,instance
527,0,find_banana_0,fetch,fetch_banana,[],[],False,instance
527,1,move_to_rack,,move_to,[],[],,instance
527,2,place_banana_on_rack,relocate,place_banana,[],[],False,instance
537,0,find_peach_0,fetch,fetch_peach,"[""1065:1"",""353:1""]","[""fetch"",""open_container_then_retrieve"",""relocate""]",True,instance
537,1,find_banana_0,fetch,fetch_banana,"[""1923:2"",""2411:2""]","[""multi_object_sequence"",""relocate""]",False,instance
537,2,find_banana_1,fetch,fetch_banana,"[""2782:2"",""5530:2""]","[""multi_object_sequence"",""relocate""]",False,instance
537,3,find_banana_2,fetch,fetch_banana,[],[],False,instance
537,4,place_fruit_on_table,relocate,place_fruit_on_table,[],[],False,instance
541,0,get_pear_1_to_kitchen_island_area,fetch,fetch_pear_from_cabinet,[],[],False,instance
541,1,get_knife_0_to_kitchen_island_area,fetch,navigate_to_kitchen_island,[],[],False,instance
541,2,cut_pear_1_with_knife_0,state_change,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",True,instance
547,0,examine_table,,inspect_table,"[""1076:0"",""2030:0""]","[""fetch"",""state_change""]",,instance
547,1,check_for_apple,state_change,fetch_apple,"[""2839:1"",""5841:1""]","[""fetch"",""open_container_then_retrieve"",""relocate""]",False,instance
547,2,check_for_banana,state_change,fetch_banana,"[""5740:2"",""5046:2""]","[""multi_object_sequence"",""relocate""]",False,instance
547,3,retrieve_missing_fruit,fetch,fetch_missing_fruit,[],[],False,instance
547,4,place_fruit_on_table,relocate,place_fruit_on_table,[],[],False,instance
552,0,stack_pear_on_wooden_cutting_board,,place_pear_on_table,[],[],,instance
552,1,stack_tomato_on_wooden_cutting_board,,fetch_tomato_from_cabinet,[],[],,instance
552,2,chop_with_knife,,cut_with_knife,[],[],,instance
556,0,move_to_kitchen_island_area,,navigate_to_kitchen_island,[],[],,instance
556,1,pick_cup_0,fetch,cardboardbox_spoon,[],[],False,instance
