channel,index,test_full_signature,source_train_indices_before_token_trim,injected_whole_source_train_indices,partially_injected_source_train_indices,exemplar_count,pretrim_source_count,partially_injected_source_count,multi_unit_exemplar_count,covering_exemplar_count,has_covering_exemplar,maximum_grounded_plan_trigram_jaccard,flat_success,skill_success,flat_success_skill_failure
instance,482,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""relocate(apple,plate)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,498,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(apple)"",""relocate(apple,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[9],[],[9],0,1,1,0,0,False,0.0,False,False,False
instance,502,"{""object_count"":2,""ordered_units"":[""fetch(tomato)"",""fetch(scissors)"",""state_change(open,cabinet)"",""relocate(tomato,cabinet)"",""relocate(scissors,cabinet)"",""multi_object_sequence(2)""],""plan_length"":7}",[791],[],[791],0,1,1,0,0,False,0.0,False,False,False
instance,503,"{""object_count"":2,""ordered_units"":[""fetch(pizza)"",""fetch(bread)"",""relocate(pizza,bowl)"",""relocate(bread,bowl)"",""multi_object_sequence(2)""],""plan_length"":5}","[632,3172]",[632],[3172],1,2,1,1,0,False,0.14285714285714285,True,True,False
instance,512,"{""object_count"":2,""ordered_units"":[""fetch(pumpkin)"",""fetch(fork)"",""state_change(open,cabinet)"",""relocate(pumpkin,cabinet)"",""relocate(fork,cabinet)"",""multi_object_sequence(2)""],""plan_length"":7}","[1606,406]",[1606],[406],1,2,1,1,1,True,1.0,False,False,False
instance,527,"{""object_count"":1,""ordered_units"":[""fetch(banana)"",""relocate(banana,rack)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,537,"{""object_count"":2,""ordered_units"":[""state_change(open,cabinet)"",""fetch(banana)"",""relocate(banana,table)"",""fetch(peach)"",""open_container_then_retrieve(cabinet,peach)"",""relocate(peach,table)"",""multi_object_sequence(2)""],""plan_length"":8}","[602,4135]",[602],[4135],1,2,1,1,0,False,0.0,False,False,False
instance,541,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""fetch(knife)"",""relocate(pear,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[142],[],[142],0,1,1,0,0,False,0.0,False,False,False
instance,547,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""relocate(apple,table)""],""plan_length"":5}","[383,1045,2760,3223]","[383,1045,2760]",[],3,4,0,3,3,True,1.0,True,False,True
instance,552,"{""object_count"":2,""ordered_units"":[""fetch(pear)"",""fetch(knife)"",""fetch(tomato)"",""relocate(pear,wooden cutting board)"",""relocate(tomato,wooden cutting board)"",""state_change(interact,knife)"",""multi_object_sequence(2)""],""plan_length"":9}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,556,"{""object_count"":1,""ordered_units"":[""fetch(cup)"",""relocate(cup,kitchen work area)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,559,"{""object_count"":2,""ordered_units"":[""state_change(open,cabinet)"",""fetch(tomato)"",""relocate(tomato,table)"",""fetch(apple)"",""open_container_then_retrieve(cabinet,apple)"",""relocate(apple,table)"",""multi_object_sequence(2)""],""plan_length"":8}","[5137,5235]",[5137],[5235],1,2,1,1,0,False,0.0,False,False,False
instance,564,"{""object_count"":2,""ordered_units"":[""state_change(open,cabinet)"",""fetch(bowl)"",""relocate(bowl,kitchen island area)"",""fetch(tomato)"",""open_container_then_retrieve(cabinet,tomato)"",""relocate(tomato,bowl)"",""multi_object_sequence(2)""],""plan_length"":8}","[6706,2903]",[6706],[2903],1,2,1,1,0,False,0.0,False,False,False
instance,571,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(apple)"",""relocate(apple,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[261],[],[261],0,1,1,0,0,False,0.0,False,False,False
instance,572,"{""object_count"":2,""ordered_units"":[""fetch(bread)"",""fetch(plate)"",""relocate(bread,toaster)"",""relocate(plate,kitchen island area)"",""state_change(interact,toaster)"",""multi_object_sequence(2)""],""plan_length"":6}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,576,"{""object_count"":2,""ordered_units"":[""fetch(apple)"",""fetch(pear)"",""relocate(apple,bowl)"",""relocate(pear,bowl)"",""multi_object_sequence(2)""],""plan_length"":5}",[1954],[],[1954],0,1,1,0,0,False,0.0,True,True,False
instance,578,"{""object_count"":2,""ordered_units"":[""fetch(tomato)"",""state_change(open,cabinet)"",""relocate(tomato,table)"",""fetch(peach)"",""open_container_then_retrieve(cabinet,peach)"",""relocate(peach,table)"",""multi_object_sequence(2)""],""plan_length"":8}","[5067,6010]",[5067],[6010],1,2,1,1,0,False,0.0,False,False,False
instance,580,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""relocate(peach,table)""],""plan_length"":5}","[491,2085,2276]","[491,2085]",[2276],2,3,1,2,2,True,1.0,True,False,True
instance,583,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""relocate(peach,table)""],""plan_length"":5}","[1060,1619,2196,3315]","[1060,1619,2196]",[],3,4,0,3,3,True,1.0,True,False,True
instance,584,"{""object_count"":2,""ordered_units"":[""fetch(plate)"",""state_change(open,cabinet)"",""relocate(plate,kitchen island area)"",""fetch(apple)"",""open_container_then_retrieve(cabinet,apple)"",""relocate(apple,plate)"",""multi_object_sequence(2)""],""plan_length"":8}","[2257,165]",[2257],[],1,2,0,1,0,False,0.375,False,False,False
instance,588,"{""object_count"":1,""ordered_units"":[""fetch(banana)"",""relocate(banana,table)""],""plan_length"":5}","[108,203,1263,2472]","[108,203,1263]",[],3,4,0,3,3,True,1.0,True,False,True
instance,591,"{""object_count"":1,""ordered_units"":[""fetch(pumpkin)"",""relocate(pumpkin,kitchen work area)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,595,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""relocate(apple,sink)"",""state_change(interact,sink)"",""fetch(apple)"",""check_then_act(sink,apple)"",""relocate(apple,plate)""],""plan_length"":11}",[1037],[],[1037],0,1,1,0,0,False,0.0,False,False,False
instance,597,"{""object_count"":1,""ordered_units"":[""state_change(open,cabinet)"",""fetch(banana)"",""open_container_then_retrieve(cabinet,banana)"",""relocate(banana,plate)""],""plan_length"":8}",[647],[],[647],0,1,1,0,0,False,0.0,False,False,False
instance,600,"{""object_count"":2,""ordered_units"":[""fetch(pear)"",""fetch(knife)"",""fetch(tomato)"",""relocate(pear,wooden cutting board)"",""relocate(tomato,wooden cutting board)"",""state_change(interact,knife)"",""multi_object_sequence(2)""],""plan_length"":9}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,602,"{""object_count"":2,""ordered_units"":[""fetch(fork)"",""fetch(bread)"",""state_change(open,cabinet)"",""relocate(fork,cabinet)"",""relocate(bread,cabinet)"",""multi_object_sequence(2)""],""plan_length"":7}","[733,1023]",[733],[1023],1,2,1,1,0,False,0.0,False,False,False
instance,604,"{""object_count"":1,""ordered_units"":[""fetch(tomato)"",""relocate(tomato,table)""],""plan_length"":5}","[1119,1630,2111,2322]","[1119,1630,2111]",[],3,4,0,3,3,True,1.0,False,True,False
instance,607,"{""object_count"":2,""ordered_units"":[""fetch(bowl)"",""fetch(bread)"",""relocate(bowl,kitchen work area)"",""relocate(bread,toaster)"",""state_change(interact,toaster)"",""multi_object_sequence(2)""],""plan_length"":6}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,617,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""fetch(knife)"",""relocate(peach,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[420],[],[420],0,1,1,0,0,False,0.0,False,False,False
instance,629,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""relocate(peach,table)""],""plan_length"":5}","[1016,2334,3220,5462]","[1016,2334,3220]",[],3,4,0,3,3,True,1.0,False,False,False
instance,631,"{""object_count"":2,""ordered_units"":[""state_change(open,cabinet)"",""fetch(banana)"",""relocate(banana,table)"",""fetch(peach)"",""open_container_then_retrieve(cabinet,peach)"",""relocate(peach,table)"",""multi_object_sequence(2)""],""plan_length"":8}","[2175,2703]",[2175],[2703],1,2,1,1,1,True,1.0,False,False,False
instance,633,"{""object_count"":1,""ordered_units"":[""fetch(banana)"",""relocate(banana,plate)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,True,False,True
instance,635,"{""object_count"":2,""ordered_units"":[""fetch(bread)"",""fetch(banana)"",""relocate(bread,bowl)"",""relocate(banana,bowl)"",""multi_object_sequence(2)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,True,True,False
instance,637,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""relocate(apple,table)""],""plan_length"":5}","[1326,1876,2004]","[1326,1876]",[2004],2,3,1,2,2,True,1.0,False,False,False
instance,642,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""fetch(knife)"",""relocate(pear,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[198],[],[198],0,1,1,0,0,False,0.0,False,False,False
instance,654,"{""object_count"":2,""ordered_units"":[""fetch(knife)"",""fetch(pear)"",""fetch(tomato)"",""relocate(pear,wooden cutting board)"",""relocate(tomato,wooden cutting board)"",""state_change(interact,knife)"",""multi_object_sequence(2)""],""plan_length"":9}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,655,"{""object_count"":2,""ordered_units"":[""fetch(peach)"",""fetch(knife)"",""fetch(tomato)"",""relocate(peach,wooden cutting board)"",""relocate(tomato,wooden cutting board)"",""state_change(interact,knife)"",""multi_object_sequence(2)""],""plan_length"":9}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,657,"{""object_count"":2,""ordered_units"":[""fetch(scissors)"",""fetch(apple)"",""state_change(open,cabinet)"",""relocate(scissors,cabinet)"",""relocate(apple,cabinet)"",""multi_object_sequence(2)""],""plan_length"":7}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,658,"{""object_count"":1,""ordered_units"":[""fetch(bread)"",""relocate(bread,plate)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,659,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""relocate(apple,table)""],""plan_length"":5}","[310,915,3407,5837]","[310,915,3407]",[],3,4,0,3,3,True,1.0,True,False,True
instance,663,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(peach)"",""relocate(peach,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[12],[],[12],0,1,1,0,0,False,0.0,False,False,False
instance,677,"{""object_count"":2,""ordered_units"":[""fetch(pear)"",""fetch(knife)"",""fetch(tomato)"",""relocate(pear,wooden cutting board)"",""relocate(tomato,wooden cutting board)"",""state_change(interact,knife)"",""multi_object_sequence(2)""],""plan_length"":9}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,681,"{""object_count"":1,""ordered_units"":[""fetch(tomato)"",""relocate(tomato,table)""],""plan_length"":5}","[2075,2534,2932,2976]","[2075,2534,2932]",[],3,4,0,3,3,True,1.0,False,False,False
instance,684,"{""object_count"":2,""ordered_units"":[""fetch(meat)"",""fetch(pear)"",""relocate(meat,plate)"",""relocate(pear,plate)"",""multi_object_sequence(2)""],""plan_length"":8}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,692,"{""object_count"":1,""ordered_units"":[""state_change(push,cardboardbox,R2)"",""fetch(peach)"",""relocate(peach,cardboardbox)"",""state_change(push,cardboardbox,R3)"",""fetch(peach)"",""relocate(peach,sink)""],""plan_length"":7}","[5120,2017]",[5120],[],1,2,0,1,0,False,0.0,False,False,False
instance,697,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""fetch(knife)"",""relocate(pear,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[222],[],[222],0,1,1,0,0,False,0.0,False,False,False
instance,702,"{""object_count"":1,""ordered_units"":[""fetch(bottle)"",""relocate(bottle,kitchen island area)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,706,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""relocate(pear,sink)"",""state_change(interact,sink)"",""fetch(pear)"",""check_then_act(sink,pear)"",""relocate(pear,plate)""],""plan_length"":11}",[1905],[],[1905],0,1,1,0,0,False,0.0,False,False,False
instance,718,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""fetch(knife)"",""relocate(apple,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[89],[],[89],0,1,1,0,0,False,0.0,False,False,False
instance,719,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""relocate(pear,table)""],""plan_length"":5}","[3660,5460,202,1777]","[3660,5460,202]",[],3,4,0,3,2,True,1.0,True,False,True
instance,721,"{""object_count"":1,""ordered_units"":[""fetch(banana)"",""relocate(banana,bowl)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,722,"{""object_count"":1,""ordered_units"":[""fetch(bread)"",""relocate(bread,plate)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,725,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""fetch(knife)"",""relocate(peach,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[12],[],[12],0,1,1,0,0,False,0.0,False,False,False
instance,726,"{""object_count"":2,""ordered_units"":[""fetch(bread)"",""fetch(spoon)"",""state_change(open,cabinet)"",""relocate(bread,cabinet)"",""relocate(spoon,cabinet)"",""multi_object_sequence(2)""],""plan_length"":7}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,730,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""relocate(apple,sink)"",""state_change(interact,sink)"",""fetch(apple)"",""check_then_act(sink,apple)"",""relocate(apple,plate)""],""plan_length"":11}",[712],[],[712],0,1,1,0,0,False,0.0,False,False,False
instance,737,"{""object_count"":2,""ordered_units"":[""fetch(pumpkin)"",""fetch(knife)"",""state_change(open,cabinet)"",""relocate(pumpkin,cabinet)"",""relocate(knife,cabinet)"",""multi_object_sequence(2)""],""plan_length"":7}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,738,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""relocate(peach,sink)"",""state_change(interact,sink)"",""fetch(peach)"",""check_then_act(sink,peach)"",""relocate(peach,plate)""],""plan_length"":11}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,742,"{""object_count"":2,""ordered_units"":[""fetch(banana)"",""state_change(open,cabinet)"",""relocate(banana,table)"",""fetch(pear)"",""open_container_then_retrieve(cabinet,pear)"",""relocate(pear,table)"",""multi_object_sequence(2)""],""plan_length"":8}","[347,1926]","[347,1926]",[],2,2,0,2,0,False,0.0,False,False,False
instance,751,"{""object_count"":2,""ordered_units"":[""fetch(pear)"",""fetch(tomato)"",""relocate(pear,bowl)"",""relocate(tomato,bowl)"",""multi_object_sequence(2)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,True,True,False
instance,757,"{""object_count"":2,""ordered_units"":[""state_change(open,cabinet)"",""fetch(banana)"",""relocate(banana,table)"",""fetch(apple)"",""open_container_then_retrieve(cabinet,apple)"",""relocate(apple,table)"",""multi_object_sequence(2)""],""plan_length"":8}","[1633,2098,2530]","[1633,2098]",[],2,3,0,2,2,True,1.0,False,False,False
instance,758,"{""object_count"":0,""ordered_units"":[""state_change(interact,drawer)""],""plan_length"":2}","[860,2040]",[860],[],1,2,0,0,1,True,1.0,True,True,False
instance,764,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""relocate(peach,table)""],""plan_length"":5}","[161,1281]",[161],[1281],1,2,1,1,1,True,1.0,True,False,True
instance,768,"{""object_count"":1,""ordered_units"":[""fetch(cup)"",""relocate(cup,kitchen work area)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,769,"{""object_count"":2,""ordered_units"":[""fetch(pizza)"",""fetch(meat)"",""relocate(pizza,plate)"",""relocate(meat,plate)"",""multi_object_sequence(2)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,776,"{""object_count"":2,""ordered_units"":[""state_change(open,cabinet)"",""fetch(tomato)"",""relocate(tomato,table)"",""fetch(pear)"",""open_container_then_retrieve(cabinet,pear)"",""relocate(pear,table)"",""multi_object_sequence(2)""],""plan_length"":8}","[20,354,395]","[20,354]",[],2,3,0,2,2,True,1.0,False,False,False
instance,783,"{""object_count"":2,""ordered_units"":[""state_change(open,cabinet)"",""fetch(plate)"",""relocate(plate,kitchen island area)"",""fetch(tomato)"",""open_container_then_retrieve(cabinet,tomato)"",""relocate(tomato,plate)"",""multi_object_sequence(2)""],""plan_length"":8}","[2240,4075]",[2240],[4075],1,2,1,1,1,True,1.0,False,False,False
instance,790,"{""object_count"":2,""ordered_units"":[""fetch(tomato)"",""state_change(open,cabinet)"",""relocate(tomato,table)"",""fetch(pear)"",""open_container_then_retrieve(cabinet,pear)"",""relocate(pear,table)"",""multi_object_sequence(2)""],""plan_length"":8}","[1209,1210]",[1209],[1210],1,2,1,1,0,False,0.0,False,False,False
instance,797,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(apple)"",""relocate(apple,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[52],[],[52],0,1,1,0,0,False,0.0,False,False,False
instance,801,"{""object_count"":2,""ordered_units"":[""fetch(apple)"",""fetch(knife)"",""fetch(banana)"",""relocate(apple,wooden cutting board)"",""relocate(banana,wooden cutting board)"",""state_change(interact,knife)"",""multi_object_sequence(2)""],""plan_length"":9}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,802,"{""object_count"":1,""ordered_units"":[""fetch(cardboardbox)"",""relocate(cardboardbox,kitchen work area)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
instance,807,"{""object_count"":2,""ordered_units"":[""fetch(banana)"",""fetch(meat)"",""relocate(banana,plate)"",""relocate(meat,plate)"",""multi_object_sequence(2)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,True,True,False
instance,813,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(apple)"",""relocate(apple,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[89],[],[89],0,1,1,0,0,False,0.0,False,False,False
